"x"	"y"	"resp"
"318"	2573028.7995	1130424.7866	1
"319"	2573883.4131	1131043.2873	1
"320"	2572858.4045	1140979.8776	0
"321"	2571399.3104	1141299.9618	0
"322"	2570469.1997	1140697.99	0
"323"	2570099.4745	1141295.1579	0
"324"	2570195.549	1140281.1909	0
"325"	2567573.196	1138591.011	0
"326"	2567495.4725	1138403.0005	0
"327"	2567445.961	1138626.3831	0
"328"	2566927.1025	1138077.9749	0
"329"	2566805.7663	1138599.2816	0
"330"	2566360.2091	1138988.8668	0
"331"	2565582.8248	1138346.1971	0
"332"	2565499.9281	1137700.0504	0
"333"	2564749.3105	1136623.9472	0
"334"	2564128.0587	1136718.8146	0
"335"	2564005.6819	1135995.3133	0
"336"	2563672.7326	1134679.2159	0
"337"	2575699.3812	1127700.43620001	0
"338"	2575927.922	1128449.8707	0
"339"	2576399.847	1128498.3931	0
"340"	2575301.1079	1128999.1704	0
"341"	2575146.4763	1129101.3936	0
"342"	2575796.0382	1129984.5265	0
"343"	2574831.5622	1130234.9961	0
"344"	2574207.2803	1130257.0766	0
"345"	2576281.1123	1129767.7096	1
"346"	2576750.9827	1129474.4125	0
"347"	2576759.2163	1131077.9363	0
"349"	2581844.8639	1134456.4545	0
"350"	2581297.137	1134227.9244	0
"351"	2572492.6262	1137664.1536	0
"352"	2572196.527	1137698.5594	0
"353"	2572003.8579	1137399.0192	0
"354"	2571717.9397	1136891.9127	0
"355"	2571491.3464	1136704.4497	0
"356"	2571124.9589	1136374.7927	0
"357"	2571503.0207	1137302.0824	0
"358"	2572763.5452	1138492.4837	0
"359"	2573001.5851	1137034.9805	0
"360"	2573769.4514	1138667.69	0
"361"	2576598.7497	1141304.4772	0
"362"	2576899.1829	1140896.9904	0
"363"	2578799.8628	1151400.8154	0
"364"	2578763.8519	1151606.4668	0
"365"	2578798.0836	1152198.7514	0
"366"	2579103.4468	1152501.1112	0
"367"	2579304.2942	1153215.5286	0
"368"	2580000.2471	1153748.88	0
"369"	2579861.4327	1153041.1689	0
"370"	2580306.1314	1152594.851	0
"371"	2580303.1477	1151997.4151	0
"372"	2569928.2292	1146296.4328	0
"373"	2570169.0489	1146008.7919	0
"374"	2570226.6236	1145644.2767	0
"375"	2569947.0136	1145601.9947	0
"376"	2570649.7596	1145878.7288	0
"377"	2571280.0375	1145674.3293	0
"378"	2572072.9392	1144176.0528	0
"379"	2572540.4087	1144901.7538	0
"380"	2573528.3301	1145100.3316	0
"381"	2573797.8598	1144702.0199	0
"382"	2574025.2087	1144176.4058	0
"383"	2573801.6876	1144002.7483	0
"384"	2573301.4595	1143804.1083	0
"385"	2571003.5748	1146493.0669	0
"386"	2571051.1888	1146399.8669	0
"387"	2571098.2254	1146497.3743	0
"388"	2570871.1105	1147204.7726	0
"389"	2570749.313	1146998.3432	0
"390"	2571942.6744	1146126.129	0
"391"	2578146.8756	1147107.8636	0
"392"	2578499.2184	1146998.7067	0
"393"	2578843.4462	1146951.0532	0
"394"	2579502.2819	1146799.2766	0
"395"	2580001.8181	1147096.7159	0
"396"	2580305.2176	1147078.715	0
"397"	2581102.5772	1147496.4888	0
"398"	2576598.0793	1138495.4962	1
"399"	2577174.6558	1138099.918	0
"400"	2577076.1566	1137874.5444	0
"401"	2576800.1002	1137647.9868	1
"402"	2577150.0394	1137548.9389	0
"403"	2577390.7778	1137392.5434	1
"404"	2577404.8433	1137099.5742	0
"405"	2576400.8937	1139495.4862	0
"406"	2576317.057	1139872.5234	0
"407"	2575600.1539	1138700.2598	0
"408"	2575537.1491	1138612.2972	0
"409"	2577761.1124	1138755.9315	0
"410"	2578036.7093	1138218.7619	1
"411"	2577901.2149	1139199.4517	0
"412"	2579360.6604	1138513.3413	0
"413"	2580498.4919	1137599.5636	0
"414"	2580525.6476	1137224.3552	0
"415"	2580949.8422	1137675.3981	0
"416"	2581379.5444	1137749.9211	0
"417"	2581200.3408	1137900.0736	0
"418"	2579493.8024	1137398.4376	0
"419"	2578921.1741	1137373.0852	0
"420"	2578402.1966	1137444.1252	0
"421"	2578403.0501	1139196.3259	1
"422"	2577795.8824	1137395.6272	1
"423"	2578999.8814	1136501.3254	0
"424"	2578850.9041	1136647.6771	1
"425"	2578698.9154	1136498.7494	0
"426"	2578507.7763	1136447.8353	0
"427"	2578405.4463	1136698.4923	0
"428"	2578797.6557	1136096.8609	1
"429"	2579101.2506	1136303.5513	0
"430"	2579197.0444	1135997.0443	0
"431"	2579594.9761	1135895.6965	0
"432"	2579600.8226	1135998.4467	1
"433"	2579984.9535	1136034.8365	1
"434"	2580097.3029	1136400.4129	0
"435"	2568503.8008	1137897.2429	0
"436"	2568600.3103	1137698.8864	1
"437"	2568331.1508	1137531.77	1
"438"	2568401.1894	1137500.6304	1
"439"	2568180.3503	1137003.7934	1
"440"	2567443.8142	1136780.7307	1
"441"	2567377.0601	1136552.1617	1
"442"	2567199.9639	1136396.9594	0
"443"	2567024.3745	1136048.6692	0
"444"	2566900.2137	1135795.4861	0
"445"	2567773.4584	1136720.7362	1
"446"	2569696.7389	1138099.1125	0
"447"	2569751.7727	1137849.7851	1
"448"	2569920.5315	1137879.5529	0
"449"	2583295.247	1147897.6775	0
"450"	2582903.7948	1148008.6726	0
"451"	2581123.8412	1146675.0581	0
"452"	2583602.4182	1147105.8399	0
"453"	2583099.0547	1147048.9377	0
"454"	2582302.9624	1146696.1948	0
"455"	2581500.1458	1146293.535	1
"456"	2581700.8444	1147601.1345	0
"457"	2572299.0189	1120848.6371	0
"458"	2571896.8174	1120196.6546	0
"459"	2571750.409	1119855.7414	1
"460"	2579584.8032	1130582.2312	0
"461"	2580665.7621	1130608.64599999	0
"462"	2580598.7264	1130603.4084	0
"463"	2581197.65	1130126.89019999	0
"464"	2581358.2593	1130489.949	0
"465"	2581610.1866	1130056.7677	0
"466"	2581302.7812	1129892.5678	0
"467"	2581098.9454	1129846.2198	0
"468"	2579999.3522	1128698.7445	0
"469"	2579801.7829	1128598.803	0
"470"	2579500.0969	1128200.0153	0
"471"	2579400.5748	1128199.3354	0
"472"	2579601.2736	1127992.7118	0
"473"	2579001.047	1127898.5211	0
"474"	2578900.3643	1127898.63	0
"475"	2578799.9836	1128300.2133	0
"476"	2578798.6203	1128400.2294	0
"477"	2578800.7221	1128499.3144	0
"478"	2578699.0764	1128498.4025	0
"479"	2580100.2702	1130198.8045	1
"480"	2572598.786	1117600.1951	0
"481"	2572401.7326	1117699.656	0
"482"	2572401.56	1117798.8724	0
"483"	2572198.6205	1117648.6178	0
"484"	2572220.6507	1117491.1834	0
"485"	2571997.5174	1117500.5086	0
"486"	2571899.5444	1117299.6739	0
"487"	2581881.5412	1130638.5253	0
"488"	2582101.3044	1130489.6882	0
"489"	2582284.2841	1130185.7151	0
"490"	2582336.9489	1130072.3078	0
"491"	2582384.3519	1130720.1707	0
"492"	2582685.5452	1131029.324	0
"493"	2582797.5737	1131199.3219	0
"494"	2582898.7466	1131198.849	0
"495"	2582881.9604	1131370.8355	0
"496"	2582872.7046	1131378.2782	0
"498"	2582708.5617	1132001.5217	0
"499"	2582660.431	1132178.3589	0
"500"	2582973.977	1130998.2658	0
"501"	2582774.8205	1130479.0744	0
"502"	2582812.9556	1131754.8839	0
"503"	2581569.9431	1133181.9205	1
"504"	2581600.0747	1135898.2659	0
"506"	2581175.2985	1136033.1499	0
"507"	2581097.8472	1136598.43849999	1
"508"	2580398.8377	1136148.6501	0
"510"	2581974.1394	1135222.9848	1
"511"	2580595.3533	1133306.8229	0
"512"	2565653.5669	1141708.1974	0
"513"	2565099.1087	1142291.0124	0
"514"	2565557.0104	1142372.2841	0
