RingId,MumId,DadId
M040791,M043698,M038312
M040792,M040796,M040797
M040793,M043698,M038312
M040795,M040796,M040797
M040796,M037877,M043942
M040797,M033836,M040775
M040798,M043825,M040652
M040799,M043825,M040652
M040800,M043825,M040652
M040801,M043825,M040652
M040802,M043825,M040652
M040803,M021142,M032400
M040804,M021142,M032400
M040805,M021142,M032400
M040806,M021142,M032400
M040808,M043696,M040812
M040809,M043696,M040812
M040810,M043696,M040812
M040812,M033836,M040775
M040813,NA,NA
M040814,M040813,M028786
M040815,M040813,M028786
M040817,M040813,M028786
M040818,M040813,M028786
M040819,NA,NA
M040821,M040819,M038212
M040822,NA,NA
M040823,NA,M031843
M040824,NA,NA
M040825,NA,NA
M040827,M043698,M038312
M040828,M040473,M032330
M040830,M040473,M032330
M040831,M040473,M032330
M040832,M040473,M032330
M040838,NA,NA
M040843,NA,NA
M040844,M022875,M038296
M040845,M022875,M038296
M040846,M022875,M038296
M040847,M022875,M038296
M040849,M040690,M040673
M040850,M040690,M040673
M040851,M040690,M040673
M040852,M038299,M040859
M040853,M038299,M040859
M040854,M038299,M040859
M040856,NA,NA
M040859,NA,NA
M040860,NA,NA
M040861,M031605,M041195
M040862,M031605,M041195
M040863,M031605,M041195
M040864,M031605,M041195
M040865,M031605,M041195
M040866,M034644,M028969
M040867,M034644,M028969
M040868,M043826,M040509
M040869,M043826,M040509
M040870,M043826,M040509
M040871,M043826,M040509
M040873,M038300,M042084
M040874,M038300,M042084
M040879,M040661,M045413
M040880,M040661,M045413
M040882,M031720,M032098
M040883,M031720,M032098
M040884,M032099,M032100
M040888,M040763,M032449
M040889,M040763,M032449
M040890,M040763,M032449
M040891,M040764,M038146
M040892,M040764,M038146
M040893,M040764,M038146
M040894,M031590,M043624
M040896,M031590,M043624
M040897,M031590,M043624
M040899,M033862,M040765
M040900,M033862,M040765
M040901,M040856,M040910
M040902,M039140,M040822
M040904,NA,NA
M040905,M040688,M036984
M040907,M040677,M040860
M040908,M040677,M040860
M040909,M040825,M040725
M040910,NA,NA
M040911,M040122,M043830
M040914,M040677,M040860
M040918,M037594,M038472
M040919,M037594,M038472
M040920,M037594,M038472
M040923,M040081,M026276
M040924,M040081,M026276
M040925,M040081,M026276
M040926,M040081,M026276
M040927,M028938,M040590
M040928,M028938,M040590
M040929,M028913,M031950
M040930,M028913,M031950
M040931,M028913,M031950
M040933,M040796,M040797
M040934,M040796,M040797
M040935,M040796,M040797
M040936,M040796,M040797
M040937,M040796,M040797
M040938,M021142,M032400
M040939,M021142,M032400
M040940,M021142,M032400
M040942,M038287,M040812
M040943,M038287,M040812
M040944,M038287,M040812
M040945,M038287,M040812
M040948,M031914,NA
M040949,M037656,M040962
M040951,NA,NA
M040952,M033862,M040765
M040953,M033862,M040765
M040954,M033862,M040765
M040955,M033862,M040765
M040956,M033868,M038306
M040957,M033868,M038306
M040958,M033868,M038306
M041177,M032325,NA
M041185,XF0058,XM0078
M041186,XF0058,XM0078
M041194,XF0030,XM0039
M041195,XF0030,XM0039
M041218,NA,NA
M041345,M032000,NA
M042084,NA,NA
M042094,NA,NA
M042107,NA,NA
M042109,NA,NA
M042114,XF0028,XM0037
M042115,XF0028,XM0037
M042116,XF0028,XM0037
M042125,NA,XM0007
M042143,NA,NA
M042147,NA,NA
M042152,NA,NA
M042156,NA,NA
M042168,M033604,M035404
M042172,M032146,XM0110
M042175,M032146,XM0110
M042178,XF0036,XM0049
M042180,XF0036,XM0049
M042226,M038118,M038422
M042765,M032006,XM0087
M042887,NA,NA
M043008,M043947,M038059
M043010,NA,NA
M043011,M037779,M031940
M043012,M043628,M043950
M043013,M043628,M043950
M043014,M043628,M043950
M043015,M043628,M043950
M043016,M037679,NA
M043017,NA,NA
M043018,M038076,M026555
M043019,M043018,M040662
M043021,M043018,M040662
M043023,M043018,M040662
M043024,M038334,M043040
M043027,M038334,M043040
M043028,M042143,M043034
M043029,M042143,M043034
M043030,M042143,M043034
M043032,M042143,M043034
M043033,M042143,M043034
M043034,NA,NA
M043035,NA,NA
M043036,M043035,M043822
M043039,M043035,M043822
M043040,NA,NA
M043041,NA,NA
M043042,NA,NA
M043043,NA,NA
M043044,M040627,M040628
M043046,M043628,M043950
M043047,XF0032,XM0041
M043106,M043872,M037622
M043107,M043872,M037622
M043109,M043872,M037622
M043110,M043872,M037622
M043115,NA,NA
M043116,M038076,M026555
M043117,XF0032,XM0041
M043118,NA,NA
M043150,NA,NA
M043251,M039292,M043798
M043253,M038334,M043040
M043256,M032090,M038115
M043257,M032090,M038115
M043258,M032090,M038115
M043260,M032090,M038115
M043261,NA,NA
M043264,M043634,M043115
M043269,M043670,M043633
M043270,M043670,M043633
M043273,M043632,M043840
M043274,M043632,M043840
M043275,M043632,M043840
M043277,M043819,M034825
M043278,M043819,M034825
M043282,M043631,M022947
M043283,M043631,M022947
M043284,M038149,M041345
M043285,M038149,M041345
M043286,M038149,M041345
M043287,M038149,M041345
M043289,NA,NA
M043290,M043643,M033875
M043291,M043643,M033875
M043292,M043643,M033875
M043295,M043650,M043116
M043296,M043650,M043116
M043297,M043650,M043116
M043298,M037877,M043834
M043300,M040770,M040674
M043505,M037955,M031784
M043551,M038123,M037759
M043552,M037929,M037600
M043553,M037929,M037600
M043554,M037929,M037600
M043555,M037929,M037600
M043557,M038342,M038059
M043559,M038342,M038059
M043561,M043563,M042765
M043562,M043563,M042765
M043563,XF0053,M032053
M043564,M027838,M004351
M043565,M027838,M004351
M043567,M027838,M004351
M043569,M031886,XM0003
M043570,M031886,XM0003
M043571,M031886,XM0003
M043572,M031886,XM0003
M043573,M031886,XM0003
M043575,M042109,M043579
M043576,M042109,M043579
M043577,M042109,M043579
M043578,M042109,M043579
M043579,NA,NA
M043580,M036781,M027966
M043582,M036781,M027966
M043584,M036781,M027966
M043589,M021108,M043597
M043590,M021108,M043597
M043591,M021108,M043597
M043592,M021108,M043597
M043598,XF0053,XM0100
M043605,NA,NA
M043606,M032403,NA
M043615,M038012,M038321
M043616,M027838,M036843
M043618,M027838,M036843
M043619,M027838,M036843
M043621,M040588,M034825
M043622,M040588,M034825
M043623,M040588,M034825
M043624,M040588,M034825
M043625,M040588,M034825
M043627,NA,NA
M043628,NA,NA
M043629,NA,NA
M043630,NA,NA
M043632,NA,NA
M043633,NA,NA
M043634,XF0018,XM0027
M043635,M043945,M043641
M043637,M043945,M043641
M043641,NA,M031756
M043642,M043682,XM0100
M043643,NA,NA
M043644,M037656,M043627
M043645,M037656,M043627
M043650,M038326,NA
M043657,NA,NA
M043658,NA,NA
M043669,XF0018,XM0027
M043670,M031899,NA
M043671,XF0066,M026555
M043672,M028824,M031833
M043673,M028824,M031833
M043674,M028824,M031833
M043679,M038044,M026276
M043680,M028817,M004239
M043681,NA,NA
M043682,M028913,M032327
M043685,M037779,M038042
M043686,M037779,M038042
M043687,M037779,M038042
M043689,NA,NA
M043691,M028938,M031651
M043693,M031807,M038488
M043695,M031807,M038488
M043696,M031807,M038488
M043697,NA,NA
M043700,NA,NA
M043701,M037719,M027989
M043702,M037719,M027989
M043703,M037719,M027989
M043705,M037679,M036777
M043706,M037679,M036777
M043707,M037679,XM0003
M043708,M037679,XM0003
M043709,M037679,XM0003
M043710,M001167,M043605
M043712,M031848,M038416
M043713,M001167,M043605
M043714,M031848,M038416
M043715,M001167,M043605
M043716,M036781,M027966
M043717,M031848,M038416
M043719,M031848,M038416
M043720,M031848,M038416
M043722,M037891,M043729
M043723,M037672,M037568
M043724,M037672,M037568
M043725,M038127,M038126
M043726,M038127,M038126
M043727,M038468,XM0026
M043728,M038468,XM0026
M043729,XF0018,XM0027
M043730,M042887,M038080
M043732,M042887,M038080
M043736,M032226,M038418
M043737,M032226,M038418
M043738,M032226,M038418
M043740,M032226,M038418
M043743,NA,M038212
M043744,XF0091,M038212
M043751,M043825,XM0009
M043752,M043825,XM0009
M043753,M043825,XM0009
M043754,M043825,XM0009
M043756,M004209,M033855
M043757,M043832,M038313
M043758,M043832,M038313
M043759,M043505,M043831
M043760,M043832,M038313
M043762,M038149,M041345
M043763,M038149,M041345
M043764,M037594,M038472
M043765,M038149,M041345
M043766,M038149,M041345
M043767,M038149,M041345
M043771,M037594,M038472
M043772,M037955,M042765
M043773,M039091,M043847
M043774,M039091,M043847
M043775,NA,NA
M043776,M004209,M033855
M043779,M038111,M042115
M043780,M038111,M042115
M043781,M038111,M042115
M043782,M038111,M042115
M043783,M043802,M037622
M043784,M043802,M037622
M043785,M043802,M037622
M043786,M043802,M037622
M043788,M042143,M032399
M043789,M042143,M032399
M043792,M042143,M032399
M043794,M031751,M031558
M043795,M031751,M031558
M043796,M031751,M031558
M043797,M031751,M031558
M043798,M031751,M031558
M043799,NA,NA
M043801,NA,NA
M043802,NA,NA
M043803,M032459,XM0007
M043804,NA,NA
M043805,M032015,M032313
M043806,NA,NA
M043814,M034644,M031801
M043815,M034644,M031801
M043816,M034644,M031801
M043817,M034644,M031801
M043819,NA,M031782
M043820,M032146,M035404
M043821,M032146,M035404
M043822,M032146,M035404
M043823,M032146,M035404
M043824,M032146,M035404
M043825,NA,NA
M043826,NA,NA
M043828,M038125,M029092
M043829,M038125,M029092
M043832,NA,NA
M043833,M039430,M027966
M043834,M039430,M027966
M043837,M043670,M038183
M043838,M043670,M038183
M043839,M043670,M038183
M043840,M043670,M038183
M043841,M043670,M038183
M043843,M031886,M043671
M043845,M031886,M043671
M043846,M031886,M043671
M043847,M031841,XM0073
M043848,M043682,M042156
M043850,M043682,M042156
M043851,M043682,M042156
M043852,M043681,M031727
M043855,M038127,M037707
M043857,M038127,M037707
M043858,M038127,M037707
M043864,M043700,M037622
M043870,M042109,M043801
M043871,M042109,M043801
M043872,M042109,M043801
M043873,M036832,M022947
M043877,M043804,M038059
M043878,M038334,M037912
M043879,M038334,M037912
M043880,M038334,M037912
M043882,M043805,M038119
M043883,M043805,M038119
M043884,M043805,M038119
M043885,M043805,M038119
M043891,M037955,M042765
M043893,M037955,M042765
M043894,M037955,M042765
M043895,M043555,M043669
M043896,M043555,M043669
M043897,M043555,M043669
M043898,M036832,M022947
M043899,M036832,M022947
M043900,M004209,M033855
M043901,M032146,M038115
M043902,M032146,M038115
M043903,M040586,M040587
M043904,M040586,M040587
M043905,M040586,M040587
M043907,M040586,M040587
M043909,M028824,M038146
M043910,M028824,M038146
M043911,M028824,M038146
M043912,M028824,M038146
M043913,M031751,M031558
M043919,M035402,M043920
M043920,M037877,M043942
M043921,NA,NA
M043922,M028938,M043775
M043923,M038334,M037912
M043924,M038334,M037912
M043926,M038334,M037912
M043930,M043832,M038313
M043931,M043832,M038313
M043932,M043832,M038313
M043942,M031711,M042114
M043945,NA,M031723
M043946,NA,NA
M043947,NA,NA
M043949,NA,NA
M043950,M021116,M032399
M043951,M040770,M040674
M043952,M043011,M043117
M043953,M043011,M043117
M043954,M043011,M043117
M043956,M043011,M043117
M043957,M043011,M043117
M043959,M038127,M037707
M043960,M038127,M037707
M043962,M043852,M038059
M043963,M043852,M038059
M043964,M043010,891906
M043965,M043010,891906
M043969,M040081,NA
M043974,M037877,M043834
M043975,M040783,M043118
M043976,M040783,M043118
M043977,M043016,M043980
M043978,M043016,M043980
M043979,M043016,M043980
M043980,NA,NA
M043982,NA,NA
M043983,M043982,M040626
M043984,M043982,M040626
M043987,NA,NA
M043988,M043011,M043117
M043989,M036866,M033876
M043990,M036866,M033876
M043991,M036866,M033876
M043992,M036866,M033876
M043994,M036859,M042226
M043995,M036859,M042226
M043996,M036859,M042226
M043998,M033872,M043834
M043999,M033872,M043834
M044000,M033872,M043834
M045259,NA,NA
M045413,NA,NA
M047501,M033872,M043834
M047503,M043261,M047510
M047504,M037779,M043150
M047506,M037779,M043150
M047507,M037779,M043150
M047509,M037779,M043150
M047510,M022941,NA
M047511,M036866,M033876
M047512,M036866,M033876
M047513,M036866,M033876
M047515,M033889,M043891
M047517,M033872,M043834
M047518,M004209,M042765
M047519,M004209,M042765
M047520,M004209,M042765
M047522,M004209,M042765
M047523,M004209,M042765
M047524,M043630,M038321
M047525,M043630,M038321
M047526,M043630,M038321
M047527,M043630,M038321
M047529,M043630,M038321
M047530,M043630,M038321
M047531,M043630,M038321
M047532,M043987,M047543
M047533,M043987,M047543
M047534,M043987,M047543
M047535,M043987,M047543
M047536,M043987,M047543
M047543,NA,NA
M047544,M043825,M047592
M047545,M043825,M047592
M047548,M043825,M047592
M047551,M037656,M040962
M047552,M037656,M040962
M047553,M037656,M040962
M047554,M037656,M040962
M047555,M043018,M040662
M047556,M043018,M040662
M047557,M043018,M040662
M047558,M043642,M032315
M047559,M043642,M032315
M047560,M043642,M032315
M047561,M043628,M043950
M047562,M043628,M043950
M047564,M043643,M037622
M047565,M043643,M037622
M047566,M040627,M040628
M047567,M040627,M040628
M047568,M040627,M040628
M047569,M037877,M043834
M047570,M037877,M043834
M047571,M037877,M043834
M047572,M037877,M043834
M047573,M043598,M043949
M047574,M043598,M043949
M047575,M043598,M043949
M047577,M043759,M043641
M047578,M043759,M043641
M047579,M043759,M043641
M047580,M043642,M032315
M047581,M040670,M047600
M047582,M040670,M047600
M047583,M040670,M047600
M047584,M040670,M047600
M047588,M040627,M040628
M047589,M043016,M043980
M047590,M043016,M043980
M047591,M043016,M043980
M047593,M043261,M047510
M047594,M043261,M047510
M047595,M043261,M047510
M047596,M043643,M037622
M047598,M043628,M043950
M047600,M037877,M043942
M047604,NA,NA
M048260,M040688,M036984
M048262,M043261,M047510
M026849,M026459,XM0095
M037800,NA,NA
M032222,M027889,M022096
M037615,M037570,M032330
XF0005,NA,NA
XF0006,NA,NA
M032129,M032219,M032220
M043698,M028938,M031651
M040677,M033868,M038306
M040588,NA,NA
891942,M032127,M032142
XF0012,NA,NA
M026473,M014581,M026162
XF0014,M032111,NA
M034529,NA,NA
XF0016,NA,NA
M028913,XF0053,M032053
XF0018,NA,NA
M021142,NA,NA
XF0020,M022688,M000373
XF0021,NA,NA
M038044,NA,NA
XF0023,NA,NA
M043675,NA,NA
M021108,NA,NA
XF0026,NA,NA
XF0027,NA,NA
XF0028,NA,NA
M026029,M026256,M022161
XF0030,NA,NA
M037599,NA,NA
XF0032,NA,NA
XF0033,NA,NA
M031720,M028838,M032487
M022688,NA,NA
XF0036,NA,NA
XF0037,NA,NA
M032109,M026986,M032218
M043631,NA,NA
XF0040,NA,NA
XF0041,NA,NA
M032221,NA,NA
889177,NA,NA
XF0044,NA,NA
M026201,M022688,M000373
M034669,NA,NA
XF0047,NA,NA
M026181,NA,NA
XF0049,NA,NA
M001652,NA,NA
XF0051,NA,NA
M037955,NA,M032210
XF0053,M014483,XM0017
XF0054,NA,NA
M037856,M032352,M032378
XF0056,NA,NA
871141,NA,NA
XF0058,NA,NA
XF0059,NA,NA
XF0060,NA,NA
XF0061,NA,NA
877923,NA,NA
XF0063,M014948,M022113
M012660,NA,NA
XF0065,NA,NA
XF0066,NA,NA
877081,NA,NA
877560,NA,NA
M038110,NA,NA
XF0070,NA,NA
XF0071,NA,NA
XF0072,NA,NA
877727,NA,NA
XF0074,NA,NA
XF0075,NA,NA
XF0076,NA,NA
XF0077,NA,NA
XF0078,NA,NA
XF0079,NA,NA
898637,NA,NA
XF0081,NA,NA
XF0082,NA,NA
XF0083,M026462,M032042
XF0084,NA,NA
XF0085,NA,NA
XF0086,NA,M028912
XF0087,877475,NA
XF0088,889984,NA
XF0089,877475,NA
889296,881115,861530
XF0091,NA,M031915
M022066,M022689,M022353
XF0093,M022674,M022393
877819,877558,877125
XF0095,M022177,NA
XF0096,M022891,NA
XF0097,877475,NA
M040545,NA,NA
M022369,M011820,M011019
XM0003,M031878,NA
M020488,NA,NA
M038124,NA,NA
M032479,M032124,M033603
XM0007,NA,NA
M031634,M032219,M032220
XM0009,NA,NA
M033875,NA,NA
M022879,M026473,M032052
889776,889270,877004
XM0013,M032028,NA
XM0014,NA,NA
XM0015,NA,NA
XM0016,NA,XM0099
XM0017,XF0088,M011733
XM0018,NA,NA
XM0019,NA,NA
M026555,NA,NA
M010971,M011803,M022563
M040652,M032320,M032449
M026903,M011822,M011802
M038418,M031590,M034825
M022131,M022680,M022174
XM0026,M037571,M031949
XM0027,NA,NA
XM0028,NA,NA
M047592,NA,NA
M043597,NA,NA
M026902,NA,NA
M022353,M011679,M011680
M026180,M026800,M022024
XM0034,NA,NA
M028883,M022700,NA
XM0036,NA,NA
XM0037,NA,NA
898313,NA,NA
XM0039,NA,NA
XM0040,NA,NA
XM0041,NA,NA
M026399,M022674,M022393
XM0043,NA,NA
XM0044,NA,NA
XM0045,NA,NA
M022947,NA,NA
XM0047,M011800,NA
M022955,NA,NA
XM0049,NA,NA
M032218,XF0075,M005236
M020882,M001649,M022955
M032356,M032221,M026835
M040962,M033836,M040775
XM0054,NA,NA
XM0055,NA,NA
XM0056,M032006,XM0087
M026043,M014483,XM0017
M026835,NA,NA
XM0059,NA,NA
XM0060,M026901,M032051
M022195,NA,NA
XM0062,NA,NA
M040725,M040582,NA
M034658,NA,NA
M026182,NA,NA
XM0066,NA,NA
M026361,M022193,M022186
M031833,M028783,M032252
XM0069,NA,NA
XM0070,NA,NA
XM0071,NA,NA
M038306,M032446,M032330
XM0073,XF0075,M005236
XM0074,M022153,M026577
M032149,M022098,M012591
XM0076,NA,NA
871344,871014,860283
XM0078,NA,NA
XM0079,NA,NA
XM0080,NA,NA
XM0081,XF0075,M005236
XM0082,M022958,M011681
XM0083,NA,NA
866268,NA,NA
XM0085,NA,NA
XM0086,NA,NA
XM0087,NA,NA
XM0088,NA,NA
XM0089,NA,NA
M026202,M022688,M000373
XM0091,NA,NA
XM0092,NA,NA
877761,877177,877004
M022758,NA,NA
XM0095,NA,NA
889581,877921,889131
XM0097,NA,NA
XM0098,NA,M032210
XM0099,NA,NA
XM0100,NA,NA
XM0101,NA,NA
XM0102,NA,NA
XM0103,NA,NA
M037866,M032143,M032052
XM0105,NA,877175
XM0106,NA,M040585
XM0107,NA,899009
889012,877337,881671
M043830,M038125,M029092
XM0110,M026255,M032042
877821,881104,873932
877334,861255,871031
XM0113,M035431,M031524
XM0114,M026800,NA
XM0115,M026164,NA
XM0116,M005415,M003801
XM0117,M011822,M011802
889574,877923,889258
XM0119,M011771,M011005
XM0120,M022865,M032033
XM0121,M026980,M026629
889359,877920,889193
XM0123,NA,M032203
5392211,NA,NA
823934,NA,NA
827798,NA,NA
830181,NA,NA
833858,NA,NA
833968,NA,NA
843786,NA,NA
889343,877955,877954
849759,NA,NA
849766,NA,NA
849861,NA,NA
849886,NA,NA
857572,NA,NA
857573,NA,NA
857574,NA,NA
857575,NA,NA
857576,NA,NA
857577,NA,NA
857578,NA,NA
857579,NA,NA
857580,NA,NA
857581,NA,NA
857582,NA,NA
857585,NA,NA
857586,NA,NA
857587,NA,NA
857588,NA,NA
857589,NA,NA
857590,NA,NA
857591,NA,NA
857592,NA,NA
857593,NA,NA
857594,NA,NA
857595,NA,NA
857596,NA,NA
857597,NA,NA
857598,NA,NA
857599,NA,NA
857600,NA,NA
858838,NA,NA
858839,NA,NA
858840,NA,NA
858842,NA,NA
858843,NA,NA
858844,NA,NA
858845,NA,NA
858846,NA,NA
858847,NA,NA
858848,NA,NA
858849,NA,NA
858850,NA,NA
858923,NA,NA
858924,NA,NA
889389,889063,889393
858926,NA,NA
858927,NA,NA
858928,NA,NA
858929,NA,NA
858930,NA,NA
858931,NA,NA
858932,NA,NA
858933,NA,NA
858934,NA,NA
858935,NA,NA
858936,NA,NA
858939,NA,NA
858940,NA,NA
858941,NA,NA
858942,NA,NA
858943,NA,NA
858944,NA,NA
858945,NA,NA
858946,NA,NA
858947,NA,NA
858948,NA,NA
858949,NA,NA
858950,NA,NA
858951,NA,NA
858952,NA,NA
858953,NA,NA
858954,NA,NA
858955,NA,NA
858956,NA,NA
858963,NA,NA
858964,NA,NA
858965,NA,NA
858966,NA,NA
858967,NA,NA
858968,NA,NA
858969,NA,NA
858970,NA,NA
858971,NA,NA
858972,NA,NA
858973,NA,NA
858977,NA,NA
859653,NA,NA
859803,NA,NA
859804,NA,NA
859805,NA,NA
859806,NA,NA
859807,NA,NA
859905,NA,NA
859906,NA,NA
859921,NA,NA
859922,NA,NA
859923,NA,NA
859924,NA,NA
859925,NA,NA
859926,NA,NA
859927,NA,NA
859928,NA,NA
859929,NA,NA
859930,NA,NA
859931,NA,NA
859932,NA,NA
859933,NA,NA
859934,NA,NA
859935,NA,NA
859936,NA,NA
859937,NA,NA
859938,NA,NA
859939,NA,NA
859940,NA,NA
859941,NA,NA
859942,NA,NA
859943,NA,NA
859944,NA,NA
859945,NA,NA
859946,NA,NA
859947,NA,NA
860160,NA,NA
860161,NA,NA
860162,NA,NA
860163,NA,NA
860164,NA,NA
860165,NA,NA
860169,859947,858954
860170,859947,858954
860171,859947,858954
860172,859947,858954
860173,NA,NA
860174,NA,NA
860175,NA,NA
860176,NA,NA
860177,NA,NA
860181,NA,NA
860182,NA,NA
860183,NA,NA
860184,NA,NA
860185,NA,NA
860187,859926,858967
860188,859926,858967
860189,859926,858967
860190,859926,858967
860191,859926,858967
860192,859926,858967
860193,859926,858967
860194,NA,NA
860195,NA,NA
860196,NA,NA
860197,NA,NA
860198,NA,NA
860199,NA,NA
860200,NA,NA
860231,NA,NA
860232,NA,NA
860237,NA,NA
860238,NA,NA
860239,NA,NA
860240,NA,NA
860241,NA,NA
860242,NA,NA
860243,NA,NA
860244,NA,NA
860245,NA,NA
860246,NA,NA
860247,NA,NA
860250,NA,NA
860251,NA,NA
860252,NA,NA
860253,NA,NA
860254,NA,NA
860255,NA,NA
860256,NA,NA
860257,NA,NA
860258,NA,NA
860259,NA,NA
860260,NA,NA
860261,NA,NA
860262,NA,NA
860263,NA,NA
860264,NA,NA
860265,NA,NA
860266,NA,NA
860267,NA,NA
860268,NA,NA
860269,NA,NA
860270,NA,NA
860271,NA,NA
860272,NA,NA
860273,NA,NA
860274,NA,NA
860275,NA,NA
860276,NA,NA
860277,NA,NA
860278,NA,NA
860279,NA,NA
860280,NA,NA
860281,NA,NA
860282,NA,NA
860283,NA,NA
860284,NA,NA
860285,NA,NA
860286,NA,NA
860287,NA,NA
860288,NA,NA
860289,NA,NA
860290,NA,NA
860291,NA,NA
860292,NA,NA
860293,NA,NA
860294,NA,NA
860295,NA,NA
860296,NA,NA
860297,NA,NA
861231,NA,NA
861253,871809,871645
861254,871809,871645
861255,871809,871645
861256,871809,871645
861257,871809,871645
861258,871809,871645
861259,865492,871636
861260,865492,871636
861261,865492,871636
861263,871622,864547
861264,871622,864547
861265,871409,865988
861266,871600,865490
861267,871600,865490
861268,871600,865490
861269,871600,865490
861270,871600,865490
861271,871600,865490
861272,871825,866268
861273,871825,866268
861274,871825,866268
861275,871825,866268
861276,871825,866268
861277,871597,871344
861278,871597,871344
861279,871597,871344
861280,871597,871344
861281,871597,871344
861282,866346,871351
861283,866346,871351
861284,866346,871351
861285,866346,871351
861286,866346,871351
861287,866346,871351
861288,871826,871827
861289,871826,871827
861290,871826,871827
861291,871826,871827
861292,871640,865850
861293,871640,865850
861294,871640,865850
861295,871640,865850
861296,871102,871355
861297,871341,871360
861298,871595,871523
861299,871595,871523
861300,871595,871523
861301,871595,871523
861302,871619,870607
861303,871619,870607
861304,871619,870607
861305,871619,870607
861306,871619,870607
861307,871619,870607
861308,871619,870607
861309,869036,861326
861310,869036,861326
861311,869036,861326
861312,869036,861326
861313,869036,861326
861314,871632,871127
861315,871632,871127
861316,871632,871127
861317,871615,870404
861318,871615,870404
861319,871615,870404
861320,871615,870404
861321,871615,870404
861322,871627,871106
861323,871627,871106
861324,871627,871106
861325,871627,871106
861326,NA,NA
861327,871005,871009
861328,NA,NA
861329,JC30693,871536
861330,JC30693,871536
861331,JC30693,871536
861332,JC30693,871536
861333,JC30693,871536
861334,871102,871355
861335,871639,870388
861336,871639,870388
861337,871639,870388
861338,871639,870388
861339,871969,860169
861340,871969,860169
861341,871969,860169
861342,869059,868640
861343,869059,868640
861344,869059,868640
861345,869059,868640
861346,868905,871144
861347,868905,871144
861348,868905,871144
861349,868905,871144
861350,871634,871971
861351,871828,871631
861352,871828,871631
861353,871828,871631
861354,871828,871631
861355,871969,860169
861356,871952,871951
861357,871952,871951
861358,871952,871951
861359,871952,871951
861360,871409,865988
861361,871409,865988
861362,871409,865988
861363,871409,865988
861364,871595,871523
861365,871595,871523
861366,865492,871636
861367,871637,871638
861368,871637,871638
861369,NA,NA
861370,871102,871355
861371,871102,871355
861372,871102,871355
861373,871309,865327
861374,871309,865327
861375,871309,865327
861376,871309,865327
861377,871309,865327
861378,871309,865327
861379,NA,NA
861380,NA,NA
861381,871378,858930
861382,871646,863667
861383,871646,863667
861384,871646,863667
861385,871646,863667
861386,871646,863667
861387,863188,861328
861388,863188,861328
861389,871378,858930
861390,863188,861328
861391,871378,858930
861392,871378,858930
861393,871014,863658
861394,871014,863658
861395,871014,863658
861396,NA,NA
861397,NA,NA
861398,NA,NA
861399,NA,NA
861400,NA,NA
861451,NA,NA
861452,NA,NA
861453,NA,NA
861454,NA,NA
861455,NA,NA
861456,NA,NA
861457,NA,NA
861458,NA,NA
861459,NA,NA
861460,NA,NA
861461,NA,NA
861462,NA,NA
861487,NA,NA
861488,NA,NA
861489,NA,NA
861490,NA,NA
861491,NA,NA
861492,NA,NA
861501,NA,NA
861503,NA,NA
861505,NA,NA
889759,889580,877915
861526,NA,NA
861527,NA,NA
861528,NA,NA
861529,NA,NA
889764,867117,889352
861531,NA,NA
861532,NA,NA
861533,NA,NA
861534,NA,NA
861535,NA,NA
861536,NA,NA
861537,NA,NA
861538,865499,843786
861539,865499,843786
861540,865499,843786
861541,871640,865850
861542,871640,865850
861543,871640,865850
861544,871640,865850
861545,NA,NA
861546,NA,NA
861547,NA,NA
861548,861526,861327
861549,861526,861327
861550,861526,861327
861551,870390,871124
861552,870390,871124
861553,870390,871124
861554,870390,871124
861555,870390,871124
861556,861526,861327
861557,871005,871951
861558,871005,871951
861559,871825,866268
861560,871825,866268
861561,871825,866268
861562,871825,866268
861563,871110,866268
861564,871110,866268
861565,871110,866268
861566,871110,866268
861567,871110,866268
861568,876251,861575
861569,876251,861575
861570,876251,861575
861571,876251,861575
861572,876251,861575
861573,876251,861575
889808,889556,889557
861575,NA,NA
861576,871826,861398
861577,871826,861398
861578,871826,861398
861579,868802,871388
861580,868802,871388
861581,868802,871388
861582,868802,871388
861583,868802,871388
861584,862729,866000
861585,862729,866000
861586,862729,866000
861587,862729,866000
861588,862729,866000
861589,862729,866000
861590,862742,862963
861591,862742,862963
861592,862742,862963
861593,862742,862963
861594,862742,862963
861595,862742,862963
861596,870625,871534
861597,870625,871534
861598,870625,871534
861599,870625,871534
861600,870625,871534
861601,870625,871534
861602,870625,871534
861603,870625,871534
861604,871639,860198
861605,871639,860198
861606,871639,860198
861607,871639,860198
861608,871828,864547
861609,871828,864547
861610,871828,864547
861611,871828,864547
861612,861397,861501
861613,861397,861501
861614,861397,861501
861615,871330,871131
861616,871330,871131
861617,871330,871131
861618,871330,871131
861619,871330,871131
861620,865740,864453
889855,NA,NA
861622,865740,864453
861623,865740,864453
861624,865740,864453
861625,865740,864453
861626,871646,863667
861627,871646,863667
861628,871646,863667
861629,871646,863667
861630,871646,863667
861631,871600,865490
861632,871600,865490
861633,871600,865490
861634,871005,871951
861635,871005,871951
861636,871005,871951
861637,871005,871951
861638,865815,862890
861639,865815,862890
861640,865815,862890
861641,865815,862890
861642,865815,862890
861643,859947,871355
861644,859947,871355
861645,861503,865327
861646,861503,865327
861647,861503,865327
861648,861503,865327
861649,861503,865327
861650,871619,870607
862200,NA,NA
862629,NA,NA
862630,NA,NA
862631,NA,NA
862632,NA,NA
862633,NA,NA
862634,NA,NA
