"X"	"Y"	"resp"
"826"	2567377.1	1136551.9	1
"827"	2580999.9	1126550.1	0
"828"	2580927.5	1126009.9	0
"829"	2567825.3	1136499.5	0
"830"	2577903.9	1125558.2	0
"831"	2565875	1135599.2	0
"832"	2572902	1120547	0
"833"	2570652.4	1118626.4	1
"834"	2567443.8	1136781.1	0
"835"	2581200.1	1130125.2	0
"836"	2576102	1121726	0
"837"	2576800	1137648	0
"838"	2570842	1118704.9	0
"839"	2578402	1137444	0
"840"	2573198.2	1117625.4	0
"841"	2567025	1136049	0
"842"	2575564.1	1136336.5	0
"843"	2564479	1142336	0
"844"	2576053.4	1136301.8	0
"845"	2571576	1119374	0
"846"	2581401	1144503	0
"847"	2572221	1117491	0
"848"	2577352	1152347	0
"849"	2577209	1121725	0
"850"	2581101	1129848	0
"851"	2580489.7	1124797.4	0
"852"	2572199.8	1117650.9	0
"853"	2572981.6	1117609.8	0
"854"	2576994	1121800.4	0
"855"	2577400	1122951	0
"857"	2577524.7	1122699.5	0
"858"	2582709	1132001	1
"859"	2581610.1	1130059.4	0
"860"	2571002.1	1117025.8	0
"861"	2577489	1136515.8	0
"862"	2577175	1152225	0
"863"	2575216	1120633	0
"864"	2581359	1130491	0
"865"	2579980.7	1124534	0
"866"	2578042.8	1122655.1	0
"867"	2578224	1123526	0
"868"	2572061.3	1118574.9	0
"869"	2578342	1123919	0
"870"	2571651.4	1117998.6	0
"871"	2578120	1123337	1
"872"	2577713	1122942.5	0
"875"	2582275	1130200	0
"876"	2575889.5	1120676.09999999	0
"877"	2572787.5	1117489.2	0
"878"	2582384.9	1130722.1	0
"879"	2582686.8	1131030.8	0
"880"	2582883.1	1131371.4	0
"881"	2574168.1	1117742.9	0
"882"	2574133	1117732	0
"883"	2574094.1	1117695	0
"884"	2575200.1	1119102	0
"885"	2575300	1119037	0
"886"	2575949.4	1120677.4	0
"887"	2571813.5	1118214.4	0
"888"	2574764	1146758	0
"889"	2572793	1124557	0
"890"	2572945.7	1123049.8	0
"891"	2581351	1151024.7	0
"892"	2579224	1140473	0
"893"	2580477	1132142	0
"894"	2575825	1137074.4	0
"895"	2581882	1132197	0
"896"	2579224.9	1126601.5	0
"897"	2572299.1	1120848.7	0
"898"	2578352.6	1125122.8	0
"899"	2577523	1152782	0
"900"	2579985	1136034.5	0
"901"	2571751	1119856	0
"902"	2572671.6	1119804.4	0
"903"	2579549	1136348	0
"904"	2580400	1136150	0
"905"	2572325	1119773	0
"906"	2578850.8	1136647.6	1
"907"	2579749.7	1136350	0
"908"	2578505	1123758	1
"909"	2571583.1	1117803.5	0
"910"	2571127.6	1145673.8	0
"911"	2582774.8	1130479.7	0
"912"	2582277.9	1130114.1	0
